Lead_Id,LeadSource,Industry,Title,Country,NumberOfEmployees,AnnualRevenue,Email_Domain_Type,CreatedDate,Converted
00Q0001086,Phone Inquiry,Banking,VP,USA,12,219000.0,Professionnel,2026-08-07,0
00Q0001087,Web,Transportation,Individual Contributor,Belgium,43,3633000.0,Professionnel,2025-06-17,1
00Q0001088,Web,Manufacturing,Director,Canada,50,4179000.0,Professionnel,2024-12-06,1
00Q0001089,Web,Healthcare,Senior Manager,USA,52,1347000.0,Professionnel,2025-07-21,0
00Q0001090,Purchased List,Government,Senior Manager,UK,70,1846000.0,Professionnel,2026-01-31,0
00Q0001091,Purchased List,Government,Senior Manager,Canada,28,1950000.0,Professionnel,2025-09-03,0
00Q0001092,Email Campaign,Entertainment,Manager,UAE,330,13629000.0,Personnel,2024-11-02,0
00Q0001093,Web,Transportation,Team Lead,Morocco,26,1770000.0,Professionnel,2026-03-03,0
00Q0001094,Partner Referral,Manufacturing,Team Lead,Belgium,47,1486000.0,Professionnel,2025-02-17,0
00Q0001095,Web,Biotechnology,Director,Morocco,309,18273000.0,Professionnel,2024-10-11,1
00Q0001096,Purchased List,Retail,Team Lead,USA,76,5983000.0,Personnel,2025-03-05,0
00Q0001097,Webinar,Telecommunications,Team Lead,Spain,1626,299282000.0,Professionnel,2026-01-04,1
00Q0001098,Social Media,Finance,Manager,France,225,22942000.0,Professionnel,2025-05-04,0
00Q0001099,Web,Hospitality,Intern,Germany,37,1740000.0,Professionnel,2024-10-05,0
00Q0001100,Web,Recreation,Director,Germany,34,896000.0,Professionnel,2026-08-16,0
00Q0001101,Social Media,Education,VP,USA,492,13101000.0,Professionnel,2024-10-17,1
00Q0001102,Trade Show,Government,Individual Contributor,India,64,4903000.0,Personnel,2024-09-17,0
00Q0001103,Social Media,Education,Senior Manager,Germany,250,66643000.0,Professionnel,2024-12-31,0
00Q0001104,Web,Not For Profit,Individual Contributor,USA,34,3439000.0,Professionnel,2025-01-30,0
00Q0001105,Web,Environmental,Individual Contributor,France,54,4437000.0,Professionnel,2025-04-05,0
00Q0001106,Purchased List,Banking,Senior Manager,USA,518,11985000.0,Professionnel,2025-03-29,0
00Q0001107,Purchased List,Hospitality,Senior Manager,USA,16,1006000.0,Professionnel,2024-12-07,0
00Q0001108,Web,Retail,Team Lead,Germany,1328,198869000.0,Personnel,2026-08-17,0
00Q0001109,Webinar,Construction,Team Lead,India,303,57382000.0,Professionnel,2024-12-11,1
00Q0001110,Web,Electronics,Manager,Germany,584,35171000.0,Professionnel,2026-04-07,0
00Q0001111,Purchased List,Technology,Manager,USA,292,26948000.0,Professionnel,2025-04-16,0
00Q0001112,Web,Manufacturing,Director,Morocco,37,1716000.0,Professionnel,2025-03-24,0
00Q0001113,Purchased List,Technology,Manager,Morocco,66,3122000.0,Professionnel,2026-08-06,0
00Q0001114,Webinar,Apparel,Individual Contributor,UK,162,9100000.0,Personnel,2024-12-17,0
00Q0001115,Web,Utilities,Manager,India,27,2254000.0,Personnel,2024-11-27,0
00Q0001116,Advertisement,Retail,Manager,Canada,28,1730000.0,Professionnel,2026-04-12,0
00Q0001117,Web,Entertainment,Individual Contributor,France,154,17210000.0,Professionnel,2026-01-03,0
00Q0001118,Web,Food & Beverage,Team Lead,Morocco,61,10575000.0,Personnel,2026-08-05,0
00Q0001119,Trade Show,Electronics,Manager,UAE,183,4229000.0,Personnel,2025-04-10,0
00Q0001120,Partner Referral,Communications,Manager,Netherlands,203,13645000.0,Professionnel,2025-12-09,1
00Q0001121,Cold Call,Electronics,Director,UK,140,13510000.0,Personnel,2026-02-16,0
00Q0001122,Purchased List,Transportation,Individual Contributor,UK,1256,106300000.0,Personnel,2025-06-09,0
00Q0001123,Web,Education,VP,USA,129,4732000.0,Professionnel,2026-01-29,1
00Q0001124,Purchased List,Insurance,Manager,UK,931,50966000.0,Personnel,2026-06-12,1
00Q0001125,Purchased List,Transportation,Individual Contributor,Germany,1578,61922000.0,Professionnel,2024-09-28,0
00Q0001126,Web,Construction,Individual Contributor,Belgium,1293,58191000.0,Professionnel,2026-07-20,1
00Q0001127,Webinar,Education,Director,Canada,49,3074000.0,Professionnel,2026-04-28,0
00Q0001128,Web,Banking,VP,Spain,145,3901000.0,Professionnel,2025-07-16,1
00Q0001129,Purchased List,Food & Beverage,VP,Canada,66,5862000.0,Personnel,2025-07-06,0
00Q0001130,Employee Referral,Government,VP,India,95,2145000.0,Professionnel,2026-08-21,1
00Q0001131,Trade Show,Consulting,Individual Contributor,Morocco,39,1040000.0,Professionnel,2025-06-28,1
00Q0001132,Cold Call,Food & Beverage,Senior Manager,France,962,32634000.0,Professionnel,2025-03-26,0
00Q0001133,Web,Media,Manager,Canada,100,2597000.0,Professionnel,2026-05-13,0
00Q0001134,Trade Show,Utilities,Team Lead,Morocco,18,1352000.0,Personnel,2025-11-29,0
00Q0001135,Social Media,Media,Individual Contributor,Germany,150,19719000.0,Professionnel,2025-08-29,0
00Q0001136,Trade Show,Energy,Manager,USA,489,12095000.0,Professionnel,2025-09-08,0
00Q0001137,Employee Referral,Biotechnology,Individual Contributor,Morocco,669,60165000.0,Personnel,2025-07-04,0
00Q0001138,Advertisement,Retail,Director,UK,715,38007000.0,Personnel,2026-08-17,0
00Q0001139,Web,Machinery,Individual Contributor,Netherlands,28,5567000.0,Personnel,2025-04-03,0
00Q0001140,Social Media,Food & Beverage,Manager,Spain,33,3307000.0,Professionnel,2025-03-04,0
00Q0001141,Web,Consulting,Manager,Canada,11,739000.0,Professionnel,2026-02-08,0
00Q0001142,Phone Inquiry,Finance,Senior Manager,UK,33,2116000.0,Personnel,2026-05-17,0
00Q0001143,Advertisement,Insurance,Manager,UAE,94,13930000.0,Professionnel,2026-09-11,1
00Q0001144,Partner Referral,Communications,Individual Contributor,USA,515,22084000.0,Professionnel,2024-12-30,1
00Q0001145,Employee Referral,Finance,Team Lead,USA,44,5697000.0,Professionnel,2025-06-10,1
00Q0001146,Phone Inquiry,Machinery,Manager,Germany,72,1108000.0,Professionnel,2025-12-05,0
00Q0001147,Webinar,Consulting,Team Lead,UK,243,9358000.0,Professionnel,2026-06-15,1
00Q0001148,Advertisement,Banking,Intern,USA,274,23897000.0,Professionnel,2025-03-30,0
00Q0001149,Web,Telecommunications,VP,USA,402,41964000.0,Personnel,2025-08-03,0
00Q0001150,Phone Inquiry,Education,Individual Contributor,India,261,5564000.0,Professionnel,2026-05-25,0
00Q0001151,Partner Referral,Banking,VP,India,494,16614000.0,Personnel,2025-03-08,1
00Q0001152,Purchased List,Healthcare,VP,Morocco,56,2692000.0,Personnel,2026-06-13,0
00Q0001153,Web,Retail,VP,UK,258,15436000.0,Personnel,2026-07-03,0
00Q0001154,Web,Telecommunications,Team Lead,UK,99,7087000.0,Personnel,2025-07-15,0
00Q0001155,Web,Government,Senior Manager,USA,34,4703000.0,Personnel,2025-04-08,0
00Q0001156,Purchased List,Technology,Individual Contributor,UK,181,8611000.0,Personnel,2025-06-10,0
00Q0001157,Advertisement,Healthcare,Director,India,231,4718000.0,Professionnel,2026-01-31,0
00Q0001158,Webinar,Apparel,Manager,UK,70,4670000.0,Professionnel,2025-06-07,0
00Q0001159,Purchased List,Healthcare,Director,Belgium,138,6467000.0,Personnel,2026-01-04,0
00Q0001160,Trade Show,Insurance,Intern,Spain,264,23067000.0,Professionnel,2025-06-12,1
00Q0001161,Webinar,Media,C-Level,Germany,309,20081000.0,Professionnel,2025-03-14,1
00Q0001162,Trade Show,Education,Manager,Netherlands,727,45936000.0,Professionnel,2024-12-18,1
00Q0001163,Employee Referral,Not For Profit,Individual Contributor,Canada,38,2001000.0,Professionnel,2026-01-17,0
00Q0001164,Web,Retail,Senior Manager,UK,229,19472000.0,Professionnel,2026-08-09,1
00Q0001165,Web,Banking,Intern,Canada,50,1846000.0,Personnel,2025-11-20,0
00Q0001166,Email Campaign,Manufacturing,Director,USA,232,37735000.0,Personnel,2025-02-08,0
00Q0001167,Email Campaign,Finance,Team Lead,France,58,2861000.0,Professionnel,2025-07-31,0
00Q0001168,Phone Inquiry,Manufacturing,Individual Contributor,France,143,7457000.0,Professionnel,2025-04-04,0
00Q0001169,Web,Engineering,Individual Contributor,Germany,47,7939000.0,Personnel,2025-02-04,0
00Q0001170,Partner Referral,Healthcare,Manager,France,55,4583000.0,Professionnel,2025-08-10,0
00Q0001171,Web,Chemicals,Manager,France,6,670000.0,Personnel,2025-03-29,1
00Q0001172,Purchased List,Energy,Individual Contributor,USA,230,18667000.0,Personnel,2026-03-20,0
00Q0001173,Purchased List,Entertainment,Senior Manager,USA,163,9461000.0,Professionnel,2025-04-09,0
00Q0001174,Social Media,Construction,Manager,Spain,12,1254000.0,Professionnel,2025-10-20,0
00Q0001175,Purchased List,Manufacturing,Manager,India,5,559000.0,Personnel,2025-12-05,0
00Q0001176,Email Campaign,Communications,Individual Contributor,Morocco,21,1450000.0,Professionnel,2024-12-27,0
00Q0001177,Web,Environmental,Individual Contributor,Italy,262,7124000.0,Professionnel,2026-01-18,0
00Q0001178,Phone Inquiry,Healthcare,Manager,Germany,16,1304000.0,Professionnel,2026-06-07,0
00Q0001179,Web,Technology,Senior Manager,UK,16,2763000.0,Professionnel,2025-07-21,0
00Q0001180,Social Media,Retail,Director,Netherlands,27,1853000.0,Professionnel,2025-03-10,0
00Q0001181,Purchased List,Education,Manager,USA,214,14675000.0,Personnel,2026-06-17,0
00Q0001182,Purchased List,Food & Beverage,Individual Contributor,UK,42,3988000.0,Personnel,2024-11-05,0
00Q0001183,Web,Technology,Individual Contributor,Netherlands,156,3767000.0,Personnel,2025-10-19,0
00Q0001184,Public Relations,Apparel,Team Lead,USA,41,1824000.0,Professionnel,2026-03-15,0
00Q0001185,Partner Referral,Retail,Manager,Germany,167,11722000.0,Professionnel,2026-08-19,1
00Q0001186,Web,Machinery,Senior Manager,Morocco,631,48210000.0,Professionnel,2025-03-03,0
00Q0001187,Purchased List,Hospitality,Manager,USA,102,11322000.0,Professionnel,2024-11-26,0
00Q0001188,Web,Education,Individual Contributor,Netherlands,5,1643000.0,Professionnel,2026-05-21,0
00Q0001189,Web,Apparel,Individual Contributor,UK,77,4598000.0,Professionnel,2025-10-18,1
00Q0001190,Email Campaign,Banking,Manager,Germany,29,2221000.0,Professionnel,2026-08-10,1
00Q0001191,Social Media,Media,Senior Manager,France,92,4526000.0,Personnel,2024-09-26,0
00Q0001192,Web,Technology,Individual Contributor,USA,34,744000.0,Personnel,2025-10-24,0
00Q0001193,Advertisement,Technology,Director,France,14,2428000.0,Professionnel,2025-09-26,0
00Q0001194,Web,Retail,Director,USA,92,5506000.0,Professionnel,2025-08-06,0
00Q0001195,Web,Retail,Manager,USA,76,5416000.0,Professionnel,2024-10-28,1
00Q0001196,Partner Referral,Finance,Manager,USA,58,1522000.0,Personnel,2026-08-11,0
00Q0001197,Web,Healthcare,Individual Contributor,Canada,152,9335000.0,Personnel,2026-03-21,0
00Q0001198,Web,Engineering,Intern,France,26,1210000.0,Personnel,2025-01-20,0
00Q0001199,Phone Inquiry,Consulting,Director,USA,113,13489000.0,Personnel,2026-06-10,0
00Q0001200,Phone Inquiry,Technology,Team Lead,USA,114,4189000.0,Professionnel,2026-08-21,1
00Q0001201,Trade Show,Technology,Team Lead,India,10,571000.0,Professionnel,2026-03-31,1
00Q0001202,Partner Referral,Apparel,Director,Belgium,44,1385000.0,Personnel,2025-10-02,0
00Q0001203,Employee Referral,Machinery,Senior Manager,USA,3,528000.0,Personnel,2025-06-12,0
00Q0001204,Web,Electronics,Manager,USA,54,2067000.0,Professionnel,2026-06-01,1
00Q0001205,Employee Referral,Hospitality,VP,USA,185,16770000.0,Professionnel,2025-06-14,1
00Q0001206,Trade Show,Entertainment,Director,France,110,17457000.0,Professionnel,2026-04-19,1
00Q0001207,Purchased List,Finance,Manager,USA,71,6682000.0,Personnel,2025-12-09,0
00Q0001208,Purchased List,Education,Senior Manager,USA,13,258000.0,Personnel,2025-06-17,0
00Q0001209,Email Campaign,Engineering,Individual Contributor,Morocco,1779,63564000.0,Personnel,2025-06-24,0
00Q0001210,Web,Communications,Manager,Morocco,63,2767000.0,Personnel,2026-08-29,0
00Q0001211,Email Campaign,Technology,Team Lead,France,1446,28130000.0,Personnel,2026-05-13,0
00Q0001212,Advertisement,Banking,C-Level,France,342,43562000.0,Personnel,2024-09-23,0
00Q0001213,Webinar,Telecommunications,Manager,USA,91,1599000.0,Personnel,2025-08-09,1
00Q0001214,Web,Recreation,Intern,USA,77,2365000.0,Professionnel,2025-11-22,0
00Q0001215,Webinar,Communications,Team Lead,Germany,111,27837000.0,Professionnel,2026-02-14,0
00Q0001216,Web,Finance,VP,UK,79,2582000.0,Personnel,2024-11-10,1
00Q0001217,Advertisement,Technology,Individual Contributor,India,25,2433000.0,Professionnel,2024-11-10,0
00Q0001218,Purchased List,Agriculture,Manager,UAE,215,27576000.0,Professionnel,2025-01-16,0
00Q0001219,Cold Call,Shipping,Individual Contributor,France,91,2875000.0,Professionnel,2026-07-07,0
00Q0001220,Trade Show,Education,Manager,Morocco,256,28145000.0,Professionnel,2026-01-22,0
00Q0001221,Social Media,Manufacturing,VP,Germany,51,2904000.0,Professionnel,2026-03-17,1
00Q0001222,Advertisement,Biotechnology,Manager,UK,129,11971000.0,Personnel,2025-01-11,0
00Q0001223,Public Relations,Banking,Individual Contributor,Italy,563,40769000.0,Professionnel,2026-01-26,0
00Q0001224,Advertisement,Chemicals,Manager,USA,64,12101000.0,Professionnel,2025-12-01,0
00Q0001225,Advertisement,Environmental,Individual Contributor,Canada,58,8987000.0,Professionnel,2025-11-22,0
00Q0001226,Phone Inquiry,Insurance,Director,Morocco,133,5601000.0,Professionnel,2026-08-22,1
00Q0001227,Purchased List,Construction,Individual Contributor,USA,113,8141000.0,Professionnel,2026-09-17,0
00Q0001228,Employee Referral,Retail,Intern,UK,104,16612000.0,Professionnel,2025-12-27,1
00Q0001229,Phone Inquiry,Transportation,Individual Contributor,France,130,11788000.0,Professionnel,2026-01-22,0
00Q0001230,Web,Retail,Individual Contributor,France,22,1404000.0,Professionnel,2024-09-30,0
00Q0001231,Email Campaign,Shipping,VP,UK,24,1613000.0,Professionnel,2025-05-10,0
00Q0001232,Social Media,Consulting,Manager,USA,147,9254000.0,Professionnel,2026-09-15,0
00Q0001233,Purchased List,Media,Manager,UAE,670,127367000.0,Personnel,2025-03-07,0
00Q0001234,Partner Referral,Machinery,VP,France,164,10575000.0,Professionnel,2025-02-14,1
00Q0001235,Webinar,Agriculture,Director,India,9,1101000.0,Professionnel,2024-10-14,0
00Q0001236,Social Media,Finance,Senior Manager,Morocco,81,6572000.0,Professionnel,2025-02-26,0
00Q0001237,Advertisement,Biotechnology,Individual Contributor,France,38,936000.0,Professionnel,2025-01-17,0
00Q0001238,Webinar,Banking,C-Level,Italy,157,11542000.0,Professionnel,2025-10-18,1
00Q0001239,Webinar,Communications,Director,UK,213,32717000.0,Personnel,2025-11-06,0
00Q0001240,Webinar,Entertainment,Director,Morocco,72,6377000.0,Professionnel,2025-08-23,1
00Q0001241,Web,Retail,Director,Spain,34,3775000.0,Professionnel,2026-03-10,0
00Q0001242,Trade Show,Manufacturing,Director,USA,655,49551000.0,Professionnel,2025-10-29,1
00Q0001243,Cold Call,Technology,Individual Contributor,UK,750,122943000.0,Professionnel,2025-08-16,1
00Q0001244,Trade Show,Utilities,Manager,Italy,82,5294000.0,Professionnel,2025-02-03,1
00Q0001245,Web,Retail,Director,USA,580,25941000.0,Personnel,2026-07-02,0
00Q0001246,Web,Biotechnology,Intern,Germany,48,6069000.0,Personnel,2025-03-21,0
00Q0001247,Partner Referral,Hospitality,Intern,USA,55,4177000.0,Professionnel,2026-01-01,0
00Q0001248,Social Media,Engineering,VP,USA,71,2871000.0,Professionnel,2026-04-21,0
00Q0001249,Public Relations,Communications,Manager,UAE,32,5288000.0,Professionnel,2024-12-21,1
00Q0001250,Web,Entertainment,Manager,Morocco,12,1143000.0,Professionnel,2026-03-28,0
00Q0001251,Phone Inquiry,Transportation,Director,Morocco,359,25714000.0,Professionnel,2026-08-06,0
00Q0001252,Partner Referral,Finance,Senior Manager,USA,437,34412000.0,Professionnel,2026-01-26,1
00Q0001253,Partner Referral,Retail,Senior Manager,UAE,397,24031000.0,Professionnel,2025-07-09,0
00Q0001254,Advertisement,Consulting,Manager,Morocco,35,3204000.0,Professionnel,2025-09-12,0
00Q0001255,Web,Consulting,Manager,Canada,3843,324046000.0,Professionnel,2026-05-14,0
00Q0001256,Webinar,Environmental,Individual Contributor,Germany,1308,88448000.0,Professionnel,2025-04-09,0
00Q0001257,Social Media,Agriculture,Manager,India,1461,112288000.0,Professionnel,2026-06-18,1
00Q0001258,Web,Banking,Manager,USA,39,1174000.0,Professionnel,2025-06-14,1
00Q0001259,Trade Show,Finance,Director,USA,90,5587000.0,Professionnel,2025-02-03,1
00Q0001260,Email Campaign,Insurance,Team Lead,Canada,38,2373000.0,Professionnel,2026-08-02,0
00Q0001261,Phone Inquiry,Recreation,Director,UK,69,2248000.0,Professionnel,2026-06-14,0
00Q0001262,Phone Inquiry,Food & Beverage,Individual Contributor,UK,228,5706000.0,Professionnel,2025-05-11,0
00Q0001263,Purchased List,Hospitality,Individual Contributor,USA,434,31773000.0,Professionnel,2026-08-31,0
00Q0001264,Web,Government,Manager,India,43,3847000.0,Personnel,2025-10-13,0
00Q0001265,Partner Referral,Manufacturing,Individual Contributor,UAE,338,13639000.0,Personnel,2025-03-12,0
00Q0001266,Purchased List,Telecommunications,Senior Manager,USA,118,8521000.0,Professionnel,2026-03-02,0
00Q0001267,Trade Show,Machinery,Manager,UK,13,1449000.0,Professionnel,2025-02-23,0
00Q0001268,Purchased List,Manufacturing,Individual Contributor,Germany,180,12969000.0,Professionnel,2025-01-20,0
00Q0001269,Employee Referral,Healthcare,VP,Netherlands,225,35696000.0,Professionnel,2026-03-10,1
00Q0001270,Purchased List,Not For Profit,Team Lead,USA,242,21173000.0,Professionnel,2025-05-07,0
00Q0001271,Purchased List,Finance,Director,India,475,15962000.0,Professionnel,2026-04-29,1
00Q0001272,Email Campaign,Retail,Manager,Canada,128,13667000.0,Personnel,2025-12-19,0
00Q0001273,Web,Manufacturing,Individual Contributor,UAE,67,3999000.0,Professionnel,2026-07-29,0
00Q0001274,Cold Call,Insurance,Individual Contributor,Germany,577,24492000.0,Personnel,2025-05-24,0
00Q0001275,Advertisement,Transportation,Director,USA,13,4642000.0,Professionnel,2026-04-06,0
00Q0001276,Email Campaign,Media,Individual Contributor,USA,2,93000.0,Professionnel,2025-09-23,1
00Q0001277,Webinar,Finance,Individual Contributor,Italy,23,1743000.0,Professionnel,2026-08-04,1
00Q0001278,Phone Inquiry,Not For Profit,Intern,USA,109,5877000.0,Professionnel,2025-05-10,0
00Q0001279,Employee Referral,Biotechnology,Director,Netherlands,52,4518000.0,Professionnel,2025-05-26,1
00Q0001280,Cold Call,Food & Beverage,Manager,USA,120,6956000.0,Personnel,2026-06-19,0
00Q0001281,Advertisement,Technology,Individual Contributor,USA,154,6511000.0,Professionnel,2026-02-02,0
00Q0001282,Social Media,Retail,Manager,Morocco,247,5104000.0,Personnel,2025-10-07,0
00Q0001283,Partner Referral,Finance,Individual Contributor,Italy,74,10824000.0,Professionnel,2026-03-20,1
00Q0001284,Public Relations,Manufacturing,Manager,France,334,14694000.0,Professionnel,2025-12-08,1
00Q0001285,Public Relations,Media,Manager,Belgium,153,7586000.0,Professionnel,2025-11-05,1
00Q0001286,Advertisement,Education,Team Lead,UAE,18,1314000.0,Personnel,2026-03-29,0
00Q0001287,Web,Education,Individual Contributor,UAE,141,16024000.0,Personnel,2026-09-07,1
00Q0001288,Advertisement,Construction,Manager,Belgium,29,2289000.0,Personnel,2024-11-16,0
00Q0001289,Purchased List,Shipping,Team Lead,Germany,206,11470000.0,Professionnel,2025-01-16,0
00Q0001290,Phone Inquiry,Healthcare,Team Lead,USA,163,4252000.0,Personnel,2024-12-20,0
00Q0001291,Cold Call,Healthcare,Manager,UAE,53,1863000.0,Professionnel,2026-02-03,0
